,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
56829,MMR,Asia,Myanmar,11/2/2021,141522,35,59.714,3184,3,3,2601.039,0.643,1.097,58.519,0.055,0.055,0.41,,,,,,,,,2252,2471972,45.432,0.041,5027,0.092,0.012,84.2,samples tested,,,,,16448,,,,302,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56830,MMR,Asia,Myanmar,12/2/2021,141543,21,34.143,3188,4,2.857,2601.425,0.386,0.628,58.592,0.074,0.053,0.41,,,,,,,,,1384,2473356,45.458,0.025,3534,0.065,0.01,103.5,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56831,MMR,Asia,Myanmar,13/2/2021,141585,42,40.143,3188,0,2.857,2602.197,0.772,0.738,58.592,0,0.053,0.41,,,,,,,,,1852,2475208,45.492,0.034,2787,0.051,0.014,69.4,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56832,MMR,Asia,Myanmar,14/2/2021,141601,16,42.429,3189,1,3,2602.491,0.294,0.78,58.611,0.018,0.055,0.41,,,,,,,,,702,2475910,45.505,0.013,1871,0.034,0.023,44.1,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56833,MMR,Asia,Myanmar,15/2/2021,141637,36,30,3190,1,1.857,2603.153,0.662,0.551,58.629,0.018,0.034,0.41,,,,,,,,,887,2476797,45.521,0.016,1714,0.032,0.018,57.1,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56834,MMR,Asia,Myanmar,16/2/2021,141659,22,30.143,3192,2,1.714,2603.557,0.404,0.554,58.666,0.037,0.032,0.41,,,,,,,,,1119,2477916,45.542,0.021,1456,0.027,0.021,48.3,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56835,MMR,Asia,Myanmar,17/2/2021,141690,31,29,3192,0,1.571,2604.127,0.57,0.533,58.666,0,0.029,0.42,,,,,,,,,1489,2479405,45.569,0.027,1384,0.025,0.021,47.7,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56836,MMR,Asia,Myanmar,18/2/2021,141709,19,26.714,3191,-1,1,2604.476,0.349,0.491,58.648,-0.018,0.018,0.43,,,,,,,,,889,2480294,45.585,0.016,1189,0.022,0.022,44.5,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56837,MMR,Asia,Myanmar,19/2/2021,141728,19,26.429,3194,3,0.857,2604.825,0.349,0.486,58.703,0.055,0.016,0.44,,,,,,,,,1117,2481411,45.606,0.021,1151,0.021,0.023,43.6,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56838,MMR,Asia,Myanmar,20/2/2021,141735,7,21.429,3196,2,1.143,2604.954,0.129,0.394,58.739,0.037,0.021,0.46,,,,,,,,,879,2482290,45.622,0.016,1012,0.019,0.021,47.2,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56839,MMR,Asia,Myanmar,21/2/2021,141750,15,21.286,3196,0,1,2605.229,0.276,0.391,58.739,0,0.018,0.48,,,,,,,,,959,2483249,45.64,0.018,1048,0.019,0.02,49.2,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56840,MMR,Asia,Myanmar,22/2/2021,141761,11,17.714,3197,1,1,2605.432,0.202,0.326,58.758,0.018,0.018,0.5,,,,,,,,,686,2483935,45.652,0.013,1020,0.019,0.017,57.6,samples tested,,,,,12222,,,,225,70.37,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56841,MMR,Asia,Myanmar,23/2/2021,141783,22,17.714,3197,0,0.714,2605.836,0.404,0.326,58.758,0,0.013,0.52,,,,,,,,,1159,2485094,45.674,0.021,1025,0.019,0.017,57.9,samples tested,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56842,MMR,Asia,Myanmar,24/2/2021,141816,33,18,3197,0,0.714,2606.443,0.607,0.331,58.758,0,0.013,0.55,,,,,,,,,1112,2486206,45.694,0.02,972,0.018,0.019,54,samples tested,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56843,MMR,Asia,Myanmar,25/2/2021,141841,25,18.857,3198,1,1,2606.902,0.459,0.347,58.776,0.018,0.018,0.57,,,,,,,,,1314,2487520,45.718,0.024,1032,0.019,0.018,54.7,samples tested,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56844,MMR,Asia,Myanmar,26/2/2021,141875,34,21,3198,0,0.571,2607.527,0.625,0.386,58.776,0,0.011,0.59,,,,,,,,,1254,2488774,45.741,0.023,1052,0.019,0.02,50.1,samples tested,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56845,MMR,Asia,Myanmar,27/2/2021,141890,15,22.143,3199,1,0.429,2607.803,0.276,0.407,58.795,0.018,0.008,0.61,,,,,,,,,1110,2489884,45.762,0.02,1085,0.02,0.02,49,samples tested,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56846,MMR,Asia,Myanmar,28/2/2021,141896,6,20.857,3199,0,0.429,2607.913,0.11,0.383,58.795,0,0.008,0.63,,,,,,,,,1105,2490989,45.782,0.02,1106,0.02,0.019,53,samples tested,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56847,MMR,Asia,Myanmar,1/3/2021,141916,20,22.143,3199,0,0.286,2608.28,0.368,0.407,58.795,0,0.005,0.65,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56848,MMR,Asia,Myanmar,2/3/2021,141965,49,26,3199,0,0.286,2609.181,0.901,0.478,58.795,0,0.005,0.67,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56849,MMR,Asia,Myanmar,3/3/2021,141984,19,24,3199,0,0.286,2609.53,0.349,0.441,58.795,0,0.005,0.67,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56850,MMR,Asia,Myanmar,4/3/2021,142000,16,22.714,3200,1,0.286,2609.824,0.294,0.417,58.813,0.018,0.005,0.67,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56851,MMR,Asia,Myanmar,5/3/2021,142000,0,17.857,3200,0,0.286,2609.824,0,0.328,58.813,0,0.005,0.69,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56852,MMR,Asia,Myanmar,6/3/2021,142023,23,19,3200,0,0.143,2610.247,0.423,0.349,58.813,0,0.003,0.71,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56853,MMR,Asia,Myanmar,7/3/2021,142034,11,19.714,3200,0,0.143,2610.449,0.202,0.362,58.813,0,0.003,0.72,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56854,MMR,Asia,Myanmar,8/3/2021,142045,11,18.429,3200,0,0.143,2610.651,0.202,0.339,58.813,0,0.003,0.74,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.31,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56855,MMR,Asia,Myanmar,9/3/2021,142059,14,13.429,3200,0,0.143,2610.909,0.257,0.247,58.813,0,0.003,0.76,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56856,MMR,Asia,Myanmar,10/3/2021,142073,14,12.714,3200,0,0.143,2611.166,0.257,0.234,58.813,0,0.003,0.78,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56857,MMR,Asia,Myanmar,11/3/2021,142114,41,16.286,3201,1,0.143,2611.919,0.754,0.299,58.831,0.018,0.003,0.8,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56858,MMR,Asia,Myanmar,12/3/2021,142122,8,17.429,3201,0,0.143,2612.066,0.147,0.32,58.831,0,0.003,0.81,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56859,MMR,Asia,Myanmar,13/3/2021,142136,14,16.143,3201,0,0.143,2612.324,0.257,0.297,58.831,0,0.003,0.82,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56860,MMR,Asia,Myanmar,14/3/2021,142147,11,16.143,3202,1,0.286,2612.526,0.202,0.297,58.85,0.018,0.005,0.83,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56861,MMR,Asia,Myanmar,15/3/2021,142147,0,14.571,3202,0,0.286,2612.526,0,0.268,58.85,0,0.005,0.84,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56862,MMR,Asia,Myanmar,16/3/2021,142162,15,14.714,3203,1,0.429,2612.802,0.276,0.27,58.868,0.018,0.008,0.87,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56863,MMR,Asia,Myanmar,17/3/2021,142190,28,16.714,3203,0,0.429,2613.316,0.515,0.307,58.868,0,0.008,0.89,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56864,MMR,Asia,Myanmar,18/3/2021,142212,22,14,3204,1,0.429,2613.721,0.404,0.257,58.886,0.018,0.008,0.9,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56865,MMR,Asia,Myanmar,19/3/2021,142212,0,12.857,3204,0,0.429,2613.721,0,0.236,58.886,0,0.008,0.91,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56866,MMR,Asia,Myanmar,20/3/2021,142212,0,10.857,3204,0,0.429,2613.721,0,0.2,58.886,0,0.008,0.93,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56867,MMR,Asia,Myanmar,21/3/2021,142212,0,9.286,3204,0,0.286,2613.721,0,0.171,58.886,0,0.005,0.97,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56868,MMR,Asia,Myanmar,22/3/2021,142246,34,14.143,3204,0,0.286,2614.345,0.625,0.26,58.886,0,0.005,1.02,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,77.78,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56869,MMR,Asia,Myanmar,23/3/2021,142264,18,14.571,3204,0,0.143,2614.676,0.331,0.268,58.886,0,0.003,1.03,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56870,MMR,Asia,Myanmar,24/3/2021,142292,28,14.571,3204,0,0.143,2615.191,0.515,0.268,58.886,0,0.003,1.04,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56871,MMR,Asia,Myanmar,25/3/2021,142315,23,14.714,3204,0,0,2615.614,0.423,0.27,58.886,0,0,1.04,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56872,MMR,Asia,Myanmar,26/3/2021,142340,25,18.286,3205,1,0.143,2616.073,0.459,0.336,58.905,0.018,0.003,1.04,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56873,MMR,Asia,Myanmar,27/3/2021,142377,37,23.571,3206,1,0.286,2616.753,0.68,0.433,58.923,0.018,0.005,1.03,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56874,MMR,Asia,Myanmar,28/3/2021,142385,8,24.714,3206,0,0.286,2616.9,0.147,0.454,58.923,0,0.005,1.01,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56875,MMR,Asia,Myanmar,29/3/2021,142393,8,21,3206,0,0.286,2617.047,0.147,0.386,58.923,0,0.005,0.98,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56876,MMR,Asia,Myanmar,30/3/2021,142412,19,21.143,3206,0,0.286,2617.396,0.349,0.389,58.923,0,0.005,0.97,,,,,,,,,,,,,,,,,,,,,,12222,,,,225,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56877,MMR,Asia,Myanmar,31/3/2021,142434,22,20.286,3206,0,0.286,2617.801,0.404,0.373,58.923,0,0.005,0.96,,,,,,,,,,,,,,,,,,1040000,1000000,40000,,12222,1.91,1.84,0.07,225,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56878,MMR,Asia,Myanmar,1/4/2021,142466,32,21.571,3206,0,0.286,2618.389,0.588,0.396,58.923,0,0.005,0.95,,,,,,,,,,,,,,,,,,,,,,15197,,,,279,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56879,MMR,Asia,Myanmar,2/4/2021,142466,0,18,3206,0,0.143,2618.389,0,0.331,58.923,0,0.003,0.93,,,,,,,,,,,,,,,,,,,,,,18171,,,,334,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56880,MMR,Asia,Myanmar,3/4/2021,142479,13,14.571,3206,0,0,2618.628,0.239,0.268,58.923,0,0,0.92,,,,,,,,,,,,,,,,,,,,,,21146,,,,389,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56881,MMR,Asia,Myanmar,4/4/2021,142497,18,16,3206,0,0,2618.959,0.331,0.294,58.923,0,0,0.92,,,,,,,,,,,,,,,,,,,,,,24120,,,,443,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56882,MMR,Asia,Myanmar,5/4/2021,142511,14,16.857,3206,0,0,2619.216,0.257,0.31,58.923,0,0,0.9,,,,,,,,,,,,,,,,,,,,,,27095,,,,498,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56883,MMR,Asia,Myanmar,6/4/2021,142530,19,16.857,3206,0,0,2619.565,0.349,0.31,58.923,0,0,0.89,,,,,,,,,,,,,,,,,,,,,,30069,,,,553,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56884,MMR,Asia,Myanmar,7/4/2021,142541,11,15.286,3206,0,0,2619.767,0.202,0.281,58.923,0,0,0.88,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56885,MMR,Asia,Myanmar,8/4/2021,142549,8,11.857,3206,0,0,2619.914,0.147,0.218,58.923,0,0,0.87,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56886,MMR,Asia,Myanmar,9/4/2021,142558,9,13.143,3206,0,0,2620.08,0.165,0.242,58.923,0,0,0.87,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56887,MMR,Asia,Myanmar,10/4/2021,142572,14,13.286,3206,0,0,2620.337,0.257,0.244,58.923,0,0,0.87,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56888,MMR,Asia,Myanmar,11/4/2021,142576,4,11.286,3206,0,0,2620.411,0.074,0.207,58.923,0,0,0.88,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56889,MMR,Asia,Myanmar,12/4/2021,142596,20,12.143,3206,0,0,2620.778,0.368,0.223,58.923,0,0,0.88,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,75.93,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56890,MMR,Asia,Myanmar,13/4/2021,142596,0,9.429,3206,0,0,2620.778,0,0.173,58.923,0,0,0.87,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56891,MMR,Asia,Myanmar,14/4/2021,142605,9,9.143,3206,0,0,2620.944,0.165,0.168,58.923,0,0,0.88,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56892,MMR,Asia,Myanmar,15/4/2021,142610,5,8.714,3206,0,0,2621.035,0.092,0.16,58.923,0,0,0.9,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56893,MMR,Asia,Myanmar,16/4/2021,142617,7,8.429,3206,0,0,2621.164,0.129,0.155,58.923,0,0,0.92,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56894,MMR,Asia,Myanmar,17/4/2021,142619,2,6.714,3206,0,0,2621.201,0.037,0.123,58.923,0,0,0.95,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56895,MMR,Asia,Myanmar,18/4/2021,142628,9,7.429,3206,0,0,2621.366,0.165,0.137,58.923,0,0,0.99,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56896,MMR,Asia,Myanmar,19/4/2021,142644,16,6.857,3206,0,0,2621.66,0.294,0.126,58.923,0,0,1.02,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56897,MMR,Asia,Myanmar,20/4/2021,142644,0,6.857,3206,0,0,2621.66,0,0.126,58.923,0,0,1.04,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56898,MMR,Asia,Myanmar,21/4/2021,142661,17,8,3206,0,0,2621.973,0.312,0.147,58.923,0,0,1.08,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56899,MMR,Asia,Myanmar,22/4/2021,142674,13,9.143,3206,0,0,2622.212,0.239,0.168,58.923,0,0,1.11,,,,,,,,,,,,,,,,,,,,,,33043,,,,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56900,MMR,Asia,Myanmar,23/4/2021,142687,13,10,3206,0,0,2622.451,0.239,0.184,58.923,0,0,1.13,,,,,,,,,,,,,,,,,,1800000,1500000,300000,,33043,3.31,2.76,0.55,607,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56901,MMR,Asia,Myanmar,24/4/2021,142704,17,12.143,3206,0,0,2622.763,0.312,0.223,58.923,0,0,1.15,,,,,,,,,,,,,,,,,,,,,,37982,,,,698,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56902,MMR,Asia,Myanmar,25/4/2021,142712,8,12,3206,0,0,2622.91,0.147,0.221,58.923,0,0,1.17,,,,,,,,,,,,,,,,,,,,,,42921,,,,789,81.48,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56903,MMR,Asia,Myanmar,26/4/2021,142722,10,11.143,3207,1,0.143,2623.094,0.184,0.205,58.942,0.018,0.003,1.18,,,,,,,,,,,,,,,,,,,,,,47860,,,,880,72.22,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56904,MMR,Asia,Myanmar,27/4/2021,142740,18,13.714,3207,0,0.143,2623.425,0.331,0.252,58.942,0,0.003,1.2,,,,,,,,,,,,,,,,,,,,,,52798,,,,970,72.22,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56905,MMR,Asia,Myanmar,28/4/2021,142790,50,18.429,3209,2,0.429,2624.344,0.919,0.339,58.978,0.037,0.008,1.21,,,,,,,,,,,,,,,,,,,,,,57737,,,,1061,72.22,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56906,MMR,Asia,Myanmar,29/4/2021,142800,10,18,3209,0,0.429,2624.527,0.184,0.331,58.978,0,0.008,1.19,,,,,,,,,,,,,,,,,,,,,,62676,,,,1152,72.22,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56907,MMR,Asia,Myanmar,30/4/2021,142817,17,18.571,3209,0,0.429,2624.84,0.312,0.341,58.978,0,0.008,1.16,,,,,,,,,,,,,,,,,,,,,,67615,,,,1243,72.22,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
56908,MMR,Asia,Myanmar,1/5/2021,142831,14,18.143,3209,0,0.429,2625.097,0.257,0.333,58.978,0,0.008,1.14,,,,,,,,,,,,,,,,,,,,,,67615,,,,1243,72.22,54409794,81.721,29.1,5.732,3.12,5591.597,6.4,202.104,4.61,6.3,35.2,79.287,0.9,67.13,0.583
